0.21,0.38,0.42,0,0,0.4,11.7,2.2,0.928,0.612,0.804,1014.4,13.3
0,0.17,0.5,0.17,0.17,0.68,14.4,11.7,0.968,0.726,0.865,1014.9,17.8
0.08,0.33,0.46,0.13,0,0.5,12.2,7.8,0.967,0.557,0.777,1012.9,17.8
0,0.08,0.79,0.13,0,0.6,12.2,8.9,0.93,0.72,0.827,1014.7,15
0,0.5,0.46,0.04,0,0.45,11.7,8.3,1,0.502,0.834,1016.8,18.9
0,0.13,0.63,0.17,0.08,0.5,12.2,9.4,0.93,0.673,0.816,1017.6,16.7
0,0.08,0.25,0.08,0.58,1,12.8,10,0.93,0.724,0.849,1017.6,17.2
0.5,0.04,0.08,0.04,0.33,0.25,12.2,6.1,0.93,0.617,0.806,1017.3,17.8
0.04,0.21,0.29,0.13,0.33,0.75,10,9.4,0.864,0.671,0.785,1018,16.1
0.21,0.08,0.25,0.17,0.29,0.75,10.6,8.3,0.929,0.601,0.795,1016,17.2
1,0,0,0,0,0,9.4,6.7,0.892,0.535,0.721,1014.6,17.2
0.29,0.17,0.42,0.13,0,0.5,10.6,7.2,0.857,0.644,0.762,1012.9,16.1
0,0.29,0.67,0.04,0,0.5,11.7,5.6,0.866,0.496,0.714,1015.8,17.2
0.08,0.46,0.46,0,0,0.4,9.4,5.6,0.863,0.464,0.714,1014.5,17.2
0,0.63,0.38,0,0,0.4,10,6.1,0.929,0.515,0.759,1012.2,16.1
0,0.42,0.5,0.08,0,0.5,10.6,8.3,0.929,0.524,0.762,1015.1,19.4
0,0.21,0.79,0,0,0.6,10,7.8,0.864,0.621,0.738,1019.4,15.6
0.17,0.21,0.5,0.13,0,0.5,10,8.3,0.893,0.576,0.75,1018.3,17.2
0.58,0.21,0.21,0,0,0.1,10,8.9,0.864,0.621,0.757,1015.6,16.7
0.5,0.33,0.13,0.04,0,0.18,10,8.9,0.893,0.507,0.743,1014.9,19.4
0.46,0.25,0.21,0.08,0,0.25,11.1,8.9,0.929,0.472,0.742,1016,21.7
0.42,0.04,0.25,0.21,0.08,0.5,10.6,9.4,0.929,0.608,0.791,1014.8,18.3
0.21,0,0.46,0.08,0.25,0.75,10.6,9.4,0.9,0.546,0.783,1012.9,19.4
0.04,0.08,0.63,0.08,0.17,0.55,10,7.8,0.893,0.621,0.77,1013.1,15
0.5,0.08,0.33,0.04,0.04,0.13,11.1,7.8,0.83,0.587,0.73,1014.4,19.4
0.71,0.21,0,0.08,0,0,8.9,7.2,0.862,0.518,0.688,1016.6,18.3
1,0,0,0,0,0,11.1,7.8,0.801,0.47,0.654,1015,21.7
0.08,0.33,0.46,0.13,0,0.5,13.3,7.2,0.779,0.301,0.574,1010.4,28.9
0.08,0.21,0.46,0.25,0,0.6,11.1,9.4,0.837,0.527,0.707,1016.4,20.6
0.63,0.17,0.13,0.08,0,0,11.1,6.1,0.93,0.432,0.707,1018.7,21.7
0.63,0.29,0.08,0,0,0.1,10.6,8.9,0.893,0.524,0.761,1016.5,19.4
0.46,0.21,0.33,0,0,0.25,13.3,7.2,0.923,0.499,0.744,1016.8,17.8
0.13,0.21,0.5,0.04,0.13,0.55,13.3,11.1,0.968,0.57,0.811,1017.9,21.7
0,0.33,0.38,0.29,0,0.55,12.2,6.1,0.865,0.48,0.702,1016.6,18.9
0.46,0.21,0.33,0,0,0.25,13.3,7.8,0.931,0.504,0.734,1018.1,18.3
1,0,0,0,0,0,9.4,6.7,0.857,0.435,0.648,1018.9,20
1,0,0,0,0,0,11.7,8.3,0.892,0.359,0.684,1017.5,24.4
1,0,0,0,0,0,13.9,7.2,0.831,0.24,0.542,1013.9,31.1
0.29,0.17,0.5,0.04,0,0.5,13.9,8.9,0.834,0.21,0.533,1011.2,34.4
0.42,0.54,0,0.04,0,0.25,13.3,10.6,0.93,0.57,0.756,1012.9,21.7
0.13,0.33,0.38,0.17,0,0.5,11.7,10,0.93,0.675,0.799,1013.5,17.8
0.21,0.08,0.63,0.04,0.04,0.5,13.3,9.4,0.931,0.621,0.788,1013.9,18.9
1,0,0,0,0,0,9.4,6.1,0.857,0.405,0.642,1012.6,20.6
1,0,0,0,0,0,8.3,6.7,0.801,0.517,0.677,1014.8,17.8
0.88,0,0.04,0,0.08,0,10,8.3,0.863,0.601,0.745,1018.2,17.2
0.67,0,0.13,0.04,0.17,0,13.9,8.3,0.931,0.507,0.721,1017.7,19.4
0.33,0.58,0.08,0,0,0.25,10.6,7.2,0.892,0.399,0.675,1015.1,23.3
0,0.38,0.25,0.29,0.08,0.55,11.1,8.3,0.929,0.44,0.708,1014.2,21.7
0.04,0.17,0.58,0.13,0.08,0.5,10.6,10,0.9,0.546,0.753,1017.8,19.4
0.5,0.42,0.08,0,0,0.18,10.6,8.9,0.893,0.546,0.728,1017.7,19.4
0.42,0.33,0.25,0,0,0.25,10.6,8.3,0.9,0.422,0.712,1017.6,21.7
0.92,0.04,0.04,0,0,0,10,7.8,0.893,0.469,0.676,1018.6,20
0.21,0.04,0.58,0.17,0,0.6,9.4,8.3,0.893,0.469,0.708,1016.2,20
0.46,0.21,0.33,0,0,0.25,8.9,7.2,0.83,0.451,0.65,1015.6,19.4
0.33,0.29,0.38,0,0,0.25,9.4,6.7,0.857,0.326,0.566,1014.9,26.7
0.54,0.21,0.25,0,0,0.05,11.7,9.4,0.866,0.511,0.681,1014.6,21.1
0.5,0.13,0.29,0.04,0.04,0.18,11.7,10,0.93,0.527,0.778,1016.4,20.6
0.54,0.29,0.17,0,0,0.1,10.6,9.4,0.93,0.603,0.786,1016,17.8
0.38,0.25,0.33,0.04,0,0.25,10.6,9.4,0.929,0.608,0.771,1015.6,18.3
0.67,0.21,0.13,0,0,0.05,10.6,8.9,0.865,0.546,0.749,1014.8,19.4
0.29,0.33,0.29,0.08,0,0.32,12.2,10,0.93,0.611,0.77,1014.4,19.4
0.88,0.13,0,0,0,0,11.1,8.3,0.864,0.493,0.693,1012.6,21.7
0.58,0.04,0.33,0.04,0,0.1,10.6,8.9,0.929,0.478,0.715,1012.4,22.2
1,0,0,0,0,0,11.7,8.3,0.863,0.459,0.681,1013.8,22.2
0.71,0.17,0.13,0,0,0,12.8,10,0.93,0.51,0.745,1015.6,21.7
0.67,0.04,0.21,0.04,0.04,0,11.1,10.6,0.961,0.586,0.807,1013.4,18.9
0.58,0.13,0.13,0.13,0.04,0.1,11.7,10.6,0.967,0.606,0.818,1011.5,19.4
0.54,0.13,0.29,0.04,0,0.05,11.1,10,0.967,0.606,0.808,1013.4,18.9
0.58,0.04,0.21,0.08,0.08,0,12.8,10.6,0.93,0.533,0.774,1015.7,22.8
0.5,0.21,0.21,0,0.08,0.18,11.1,9.4,0.93,0.586,0.793,1016.2,18.9
0.54,0.04,0.17,0.13,0.13,0.1,10,8.9,0.929,0.563,0.779,1014.8,18.9
0.63,0.21,0.08,0.08,0,0.1,10,8.9,0.923,0.563,0.761,1013.4,18.9
0.83,0.08,0.04,0,0.04,0,12.8,8.9,0.893,0.527,0.749,1011.7,21.1
1,0,0,0,0,0,12.2,9.4,0.893,0.529,0.733,1012.3,21.1
0.63,0.04,0.08,0.13,0.13,0,12.2,10,0.9,0.587,0.76,1014.2,19.4
0.75,0.04,0.04,0.08,0.08,0,11.7,10.6,0.968,0.586,0.811,1015.5,19.4
0.29,0.13,0.54,0.04,0,0.5,12.2,10.6,0.93,0.53,0.755,1016.2,21.7
0.04,0.25,0.71,0,0,0.5,12.8,10.6,0.865,0.51,0.716,1016.9,22.2
0,0.21,0.46,0.08,0.25,0.5,12.2,11.1,0.866,0.589,0.75,1017.2,20
0,0.13,0.67,0.04,0.17,0.6,13.3,11.7,0.901,0.61,0.773,1016.1,21.1
0.21,0.17,0.38,0.21,0.04,0.5,12.8,11.1,0.867,0.568,0.755,1015.9,21.7
0.33,0.21,0.29,0,0.17,0.32,12.8,9.4,0.834,0.487,0.651,1017,21.1
0.38,0.21,0.21,0.13,0.08,0.32,13.9,12.2,0.896,0.591,0.735,1018.8,21.1
0.42,0.17,0.17,0.25,0,0.25,15.6,10,0.931,0.375,0.685,1017,27.2
0,0.38,0.38,0.21,0.04,0.5,12.8,11.7,0.895,0.531,0.751,1016.4,22.2
0,0.17,0.42,0.21,0.21,0.75,12.2,11.7,0.931,0.675,0.824,1016.3,18.3
0,0.25,0.54,0,0.21,0.6,11.7,11.1,0.9,0.674,0.822,1014.8,17.2
0.25,0.25,0.38,0.08,0.04,0.45,12.2,10.6,0.894,0.477,0.734,1013,22.8
0.13,0.33,0.42,0.08,0.04,0.6,12.2,11.1,0.9,0.608,0.793,1013.7,20
0.04,0.17,0.54,0.17,0.08,0.6,12.2,11.1,0.9,0.586,0.772,1015.9,20.6
0.04,0.17,0.5,0.04,0.25,0.6,12.2,11.1,0.9,0.629,0.8,1018.2,18.3
0.04,0.29,0.42,0.04,0.21,0.5,12.8,11.1,0.931,0.63,0.821,1016.6,18.9
0.13,0.29,0.5,0.08,0,0.5,13.3,11.7,0.968,0.591,0.789,1014.7,21.1
0.13,0.33,0.5,0.04,0,0.5,12.8,11.7,0.931,0.703,0.832,1015.7,18.3
0.79,0.21,0,0,0,0,12.8,9.4,0.866,0.45,0.701,1015,24.4
0.29,0.58,0.13,0,0,0.25,15.6,10,0.865,0.333,0.647,1012.9,30
0.5,0.29,0.21,0,0,0.18,13.3,10,0.93,0.531,0.732,1011.7,22.2
1,0,0,0,0,0,11.7,10,0.837,0.507,0.695,1012.3,20.6
0.67,0.29,0.04,0,0,0.05,12.2,10.6,0.9,0.493,0.751,1015.4,22.2
0.38,0.08,0.25,0.04,0.25,0.5,12.8,11.7,0.931,0.589,0.784,1017.6,20
0.75,0.13,0.13,0,0,0,12.2,10.6,0.961,0.478,0.734,1015,23.9
1,0,0,0,0,0,12.2,10,0.93,0.388,0.687,1013.8,25
0.92,0.08,0,0,0,0,13.9,10,0.931,0.343,0.695,1015.8,27.8
1,0,0,0,0,0,15,7.2,0.93,0.282,0.641,1016.6,28.3
0.96,0,0.04,0,0,0,13.3,8.3,0.9,0.285,0.663,1014.1,28.3
0.54,0.42,0.04,0,0,0.05,13.3,10,0.865,0.32,0.664,1011.8,28.3
0.5,0.25,0.08,0.17,0,0.13,14.4,10.6,0.865,0.438,0.687,1012.5,26.1
0.63,0.13,0.21,0,0.04,0,13.9,11.7,0.9,0.53,0.757,1014.8,21.7
0.92,0,0.04,0.04,0,0,12.2,10.6,0.895,0.567,0.749,1015.6,20.6
0.67,0.08,0.25,0,0,0,12.2,11.1,0.9,0.494,0.763,1013.9,22.2
0.58,0.21,0.21,0,0,0.1,12.8,10.6,0.895,0.586,0.75,1012.5,20
0.46,0.25,0.29,0,0,0.25,15,10,0.901,0.388,0.742,1013.7,25
0.38,0.25,0.33,0,0.04,0.25,13.3,11.7,0.931,0.61,0.769,1016.2,20.6
0.54,0.13,0.25,0.04,0.04,0,14.4,11.1,0.931,0.61,0.799,1017,20.6
0.33,0.33,0.21,0.04,0.08,0.25,13.3,11.1,0.968,0.533,0.796,1017.1,22.8
0,0.25,0.58,0.17,0,0.5,12.2,11.1,0.9,0.629,0.779,1015.9,19.4
0.5,0.13,0.29,0.08,0,0.18,12.8,10.6,0.93,0.587,0.789,1015.5,20
0.46,0.29,0.25,0,0,0.25,13.9,12.2,0.931,0.553,0.79,1018.7,22.8
0.54,0.04,0.33,0,0.08,0,13.9,11.1,0.896,0.446,0.733,1016.6,23.9
0.71,0.17,0.08,0.04,0,0,12.8,10.6,0.9,0.531,0.754,1013.1,22.2
0.38,0.25,0.21,0.17,0,0.32,12.8,11.1,0.9,0.533,0.747,1011.7,22.8
0.38,0.29,0.21,0.13,0,0.25,12.8,10.6,0.867,0.611,0.754,1013.2,19.4
0.58,0.13,0.29,0,0,0,13.3,10.6,0.865,0.63,0.754,1015.3,18.9
0.79,0.04,0.04,0,0.13,0,13.9,12.2,0.968,0.589,0.773,1015.7,21.7
1,0,0,0,0,0,15,11.1,0.93,0.424,0.725,1015.3,27.2
0.54,0.17,0.08,0.21,0,0,13.3,10.6,0.9,0.531,0.766,1017,22.2
0.88,0.04,0.08,0,0,0,12.2,10,0.93,0.587,0.809,1017.5,20
0.13,0.25,0.13,0.29,0.21,0.82,12.2,9.4,0.967,0.586,0.789,1016.7,20
0.29,0.13,0.33,0.13,0.13,0.5,15.6,11.7,0.932,0.571,0.792,1016.8,22.2
0.33,0.33,0.29,0.04,0,0.25,13.9,11.1,0.931,0.568,0.753,1018.2,21.1
0.75,0.17,0.08,0,0,0,12.8,11.7,0.931,0.608,0.779,1016.4,20
0.13,0.21,0.58,0,0.08,0.5,12.8,11.7,0.867,0.63,0.783,1015.2,18.9
0.5,0.04,0.25,0,0.21,0.13,12.2,11.1,0.866,0.514,0.725,1014.2,22.2
0.54,0.25,0.13,0.08,0,0.05,12.2,10,0.865,0.53,0.739,1016.6,21.7
0.63,0.13,0.21,0,0.04,0,13.3,10.6,0.93,0.53,0.777,1018.9,21.7
1,0,0,0,0,0,15.6,7.8,0.968,0.302,0.643,1015.3,30
0.54,0.25,0.13,0.08,0,0.1,15.6,9.4,0.9,0.288,0.668,1012,30
0.54,0.08,0.33,0.04,0,0,13.3,10.6,0.93,0.548,0.768,1015.3,22.2
0,0.04,0.46,0.17,0.33,0.82,13.3,11.1,0.931,0.606,0.787,1016.3,19.4
0.25,0.04,0.5,0.17,0.04,0.5,13.3,11.7,0.968,0.633,0.838,1014.2,20
0.5,0.04,0.21,0,0.25,0.18,14.4,11.7,0.931,0.591,0.812,1013.2,21.1
0.21,0.08,0.5,0.13,0.08,0.5,14.4,12.8,0.962,0.654,0.83,1013.5,20.6
0.08,0.17,0.46,0.21,0.08,0.6,13.9,12.2,0.901,0.61,0.796,1015.3,20.6
0.04,0.25,0.38,0.08,0.25,0.5,16.7,13.3,0.903,0.5,0.779,1014.1,25.6
0.46,0.25,0.29,0,0,0.25,16.1,13.3,0.897,0.536,0.756,1014.1,23.9
0.38,0.08,0.25,0.04,0.25,0.55,15.6,12.8,0.962,0.632,0.842,1015.4,22.2
0.5,0.04,0.29,0,0.17,0.25,13.9,12.8,1,0.657,0.879,1014.6,19.4
0.04,0.17,0.71,0.04,0.04,0.5,13.3,12.8,0.962,0.678,0.843,1014.8,19.4
0.08,0.08,0.46,0.25,0.13,0.68,14.4,11.7,0.897,0.496,0.759,1015.6,22.8
0.42,0.04,0.29,0.13,0.13,0.5,14.4,12.2,0.897,0.512,0.779,1015.2,22.8
0.42,0.25,0.21,0.13,0,0.25,14.4,11.7,0.968,0.517,0.827,1011.8,23.3
0.17,0.17,0.29,0.13,0.25,0.68,14.4,11.1,0.968,0.591,0.844,1011.1,21.1
0.33,0.54,0.13,0,0,0.25,13.9,11.7,0.968,0.57,0.835,1010.5,21.7
0.42,0.21,0.29,0.04,0.04,0.25,12.2,10,0.93,0.51,0.719,1004.8,21.7
0,0.5,0.33,0.13,0.04,0.45,13.9,8.9,0.896,0.526,0.741,1003.4,20
0.08,0.21,0.54,0.17,0,0.5,12.8,7.8,0.866,0.505,0.713,1011.9,20
0.58,0.13,0.17,0.08,0.04,0,11.7,8.3,0.93,0.545,0.729,1015,21.1
1,0,0,0,0,0,13.3,6.7,0.9,0.323,0.67,1016.4,25.6
0.46,0.08,0.38,0.04,0.04,0.32,13.9,8.3,0.866,0.307,0.614,1017,28.3
0.29,0.54,0.13,0.04,0,0.25,15.6,8.3,0.932,0.337,0.645,1014.3,26.7
0.67,0.08,0.25,0,0,0.1,13.9,10.6,1,0.629,0.84,1013.4,18.3
0.25,0.29,0.21,0.25,0,0.4,11.7,8.9,0.93,0.568,0.781,1014.6,19.4
0.54,0.13,0.25,0.08,0,0,10,7.2,0.831,0.535,0.727,1013.9,17.2
0.71,0.08,0.13,0.08,0,0,10,7.8,0.893,0.504,0.742,1010.3,18.3
0.08,0.08,0.25,0.17,0.42,0.9,13.3,7.8,0.968,0.621,0.805,1005.8,16.7
0.63,0.38,0,0,0,0,8.3,3.9,0.857,0.425,0.635,1008.7,17.8
1,0,0,0,0,0,8.3,-1.7,0.829,0.247,0.434,1014.2,20.6
0.42,0.25,0.13,0.21,0,0.25,10,1.7,0.893,0.343,0.65,1016.1,19.4
1,0,0,0,0,0,10.6,3.9,0.929,0.518,0.766,1015.1,18.3
0.83,0.04,0.08,0.04,0,0,9.4,6.7,0.928,0.624,0.817,1016.2,16.1
0.75,0.17,0.08,0,0,0,9.4,7.2,0.96,0.507,0.773,1019.1,19.4
0.83,0.17,0,0,0,0,11.1,5,0.832,0.415,0.67,1018.6,21.1
0.33,0.21,0.33,0.13,0,0.32,11.7,4.4,0.863,0.354,0.607,1015,23.3
0.04,0.21,0.5,0.08,0.17,0.5,11.7,6.1,0.832,0.408,0.705,1015.2,21.7
0.38,0.21,0.29,0,0.13,0.25,12.2,10,0.865,0.606,0.768,1018.6,18.9
0.08,0.29,0.25,0,0.38,0.63,10.6,8.9,0.93,0.644,0.79,1019.1,15.6
0.17,0.13,0.33,0.21,0.17,0.6,14.4,9.4,1,0.68,0.852,1020.6,20
0.13,0.08,0.38,0.08,0.33,0.75,13.9,11.1,1,0.75,0.925,1021.9,17.8
0.29,0.17,0.46,0.04,0.04,0.5,14.4,9.4,0.968,0.629,0.836,1018.8,18.3
0.71,0.13,0.08,0.08,0,0,10,7.2,0.967,0.535,0.784,1017.3,16.7
0.17,0.33,0.29,0.21,0,0.45,9.4,0,0.96,0.296,0.706,1020.2,20
0.63,0.13,0.21,0,0.04,0,10.6,3.9,0.929,0.291,0.664,1020.4,22.8
0.13,0.33,0.38,0.08,0.08,0.5,13.9,6.1,0.968,0.737,0.854,1014.9,17.2
0.71,0.21,0.08,0,0,0,5.6,0,0.765,0.4,0.61,1014,14.4
0.67,0.08,0.21,0.04,0,0,3.9,-4.4,0.709,0.28,0.473,1017.7,14.4
0.08,0.21,0.58,0.04,0.08,0.5,6.1,-4.4,0.764,0.269,0.568,1019.1,15.6
0,0.33,0.46,0.04,0.17,0.6,13.3,9.4,1,0.9,0.972,1012.9,13.9
0,0.08,0.63,0.08,0.21,0.68,13.3,10.6,1,0.9,0.983,1014.5,13.3
0.38,0.08,0.46,0,0.08,0.5,11.1,5.6,1,0.69,0.859,1016.5,15
0.25,0.08,0.46,0.17,0.04,0.55,8.3,2.8,0.966,0.474,0.747,1019.1,15
0,0.33,0.5,0,0.17,0.6,11.1,1.1,0.967,0.482,0.813,1010.8,13.3
0.17,0.29,0.5,0.04,0,0.5,7.2,3.9,1,0.588,0.797,1010.5,12.2
0.46,0.17,0.29,0.08,0,0.25,7.8,3.9,1,0.529,0.826,1012.2,13.3
0.25,0.33,0.29,0.08,0.04,0.4,8.3,5.6,0.96,0.573,0.799,1013.7,13.9
1,0,0,0,0,0,6.1,-4.4,0.888,0.278,0.635,1023.2,14.4
0.54,0.13,0.21,0.04,0.08,0,5,-0.6,1,0.402,0.704,1023,13.9
0.17,0.25,0.42,0.04,0.13,0.5,10,-1.7,0.967,0.44,0.782,1016.4,12.2
0.42,0.38,0.13,0.08,0,0.25,8.9,3.3,0.928,0.586,0.768,1020.7,13.3
0.04,0.21,0.5,0.21,0.04,0.5,9.4,0.6,0.892,0.626,0.763,1018.1,12.2
1,0,0,0,0,0,0,-5.6,0.699,0.334,0.48,1020.9,11.1
0.79,0.13,0.08,0,0,0,4.4,-7.8,0.851,0.248,0.576,1026.1,12.8
0,0.21,0.63,0.08,0.08,0.6,10.6,2.8,0.93,0.631,0.809,1025,12.2
0.54,0.13,0.33,0,0,0.05,6.7,3.9,0.896,0.509,0.752,1024,13.9
0.54,0.21,0.21,0.04,0,0.1,6.1,-2.8,0.959,0.328,0.662,1027.5,13.9
0.13,0.29,0.29,0.13,0.17,0.55,5.6,1.1,0.926,0.435,0.69,1025.9,13.9
0,0.04,0.5,0.04,0.42,0.75,10,-0.6,0.927,0.383,0.76,1020.2,13.3
0.04,0.33,0.5,0.13,0,0.5,11.7,5.6,0.961,0.691,0.832,1017.1,12.8
0.58,0.25,0.13,0.04,0,0.1,5.6,1.1,0.896,0.518,0.709,1023.3,10.6
0,0,0.54,0.17,0.29,0.75,8.3,2.8,1,0.683,0.838,1026.4,10
0.58,0.08,0.33,0,0,0.1,7.2,3.9,0.96,0.612,0.782,1027.1,11.1
0.5,0.46,0.04,0,0,0.18,8.3,3.3,0.966,0.616,0.793,1026.8,12.8
1,0,0,0,0,0,8.9,2.2,0.863,0.437,0.66,1022.9,15.6
0.29,0.17,0.46,0.04,0.04,0.5,11.7,5,0.928,0.644,0.808,1017.8,15.6
0,0.08,0.54,0.13,0.25,0.75,11.7,3.3,0.93,0.509,0.73,1016.1,13.9
0,0.13,0.5,0.04,0.33,0.75,11.7,5.6,0.93,0.573,0.813,1012.4,15
0,0.25,0.63,0.04,0.08,0.55,8.9,0.6,0.929,0.541,0.691,1014.4,10.6
0.04,0.25,0.63,0.04,0.04,0.75,5,-1.1,0.825,0.46,0.647,1016,11.1
0,0.46,0.42,0.08,0.04,0.5,7.2,2.2,0.896,0.49,0.71,1020.9,13.3
0.92,0.08,0,0,0,0,4.4,-1.1,0.823,0.441,0.639,1028.5,12.2
0.67,0.13,0.08,0.04,0.08,0,5,-5,0.789,0.33,0.549,1029.6,12.2
0.88,0.13,0,0,0,0,4.4,-0.6,0.926,0.443,0.698,1026.4,12.2
0.29,0.17,0.46,0,0.08,0.5,7.2,2.2,1,0.73,0.839,1021.2,8.9
0,0.21,0.54,0.17,0.08,0.68,9.4,4.4,0.96,0.566,0.83,1018.8,12.8
0,0.5,0.42,0.04,0.04,0.45,9.4,6.1,1,0.743,0.861,1016.1,12.2
0,0.67,0.33,0,0,0.4,8.3,3.9,1,0.827,0.929,1019.4,10
0,0.38,0.42,0.08,0.13,0.5,10,5.6,1,0.826,0.937,1018.3,12.2
0,0.33,0.38,0.17,0.13,0.6,7.2,5.6,0.966,0.713,0.862,1023.4,11.1
0,0.25,0.5,0.17,0.08,0.68,7.8,3.9,1,0.741,0.886,1024.3,11.1
0,0.17,0.33,0.08,0.42,0.82,7.2,5,0.96,0.767,0.895,1021.2,10.6
0.29,0.5,0.21,0,0,0.25,10,6.7,1,0.718,0.898,1023.4,13.9
0.04,0,0.63,0.04,0.29,0.75,7.2,5.6,1,0.737,0.899,1024,10.6
0,0.08,0.63,0.08,0.21,0.75,6.7,4.4,0.927,0.737,0.864,1020.4,10.6
0.17,0.08,0.5,0,0.25,0.75,7.8,4.4,0.966,0.737,0.869,1019.6,11.1
0.67,0.29,0.04,0,0,0,7.2,3.3,1,0.658,0.876,1018.1,10.6
0.33,0.33,0.29,0.04,0,0.25,7.8,2.8,0.959,0.734,0.863,1012.2,10
0.17,0.42,0.33,0.04,0.04,0.4,9.4,3.3,1,0.689,0.827,1013.2,11.7
1,0,0,0,0,0,7.2,2.2,0.926,0.569,0.78,1019.7,13.3
0.08,0.33,0.5,0.04,0.04,0.5,10,5,1,0.803,0.925,1023,12.2
0,0.29,0.46,0,0.25,0.5,10.6,5,1,0.797,0.952,1020.2,12.2
0.29,0.33,0.33,0.04,0,0.4,8.3,5,0.967,0.661,0.84,1020.5,11.7
0.79,0.08,0.04,0,0.08,0,6.1,-2.2,1,0.422,0.727,1018.1,10.6
0.25,0.21,0.33,0.13,0.08,0.5,5.6,1.1,0.965,0.583,0.799,1018.8,10
0,0.29,0.46,0.13,0.13,0.6,7.2,5,0.96,0.859,0.907,1019.1,8.3
